lat,lon,region,rooms,area,building_type
45.0614884,38.961864,2843,1,47.0,2
53.3432702,83.6547773,6817,2,53.0,1
45.058651,38.959395,2843,3,50.0,3
56.985831,60.5574457,6171,2,62.1,3
56.738206,38.886398,2604,1,32.0,3
57.5559307,39.9251352,2604,1,32.5,3
55.6977717,37.9048049,81,2,45.0,1
55.6454256,37.5377815,3,3,64.0,1
57.6865882,39.8907586,2604,3,63.0,1
55.5729346,38.254954,81,1,43.0,2
54.7626646,83.079484,9654,2,58.0,3
47.2295399,39.5983529,3230,-1,27.0,1
56.880647,53.21485,1010,2,63.0,3
60.2016233,29.7106338,2661,2,51.0,3
56.3379994,36.570245,81,3,70.5,1
53.3447011,83.6616921,6817,1,48.0,3
54.8135264,56.3841943,2722,1,31.7,3
56.041833,92.922802,3870,3,108.0,3
59.998724,30.300956,2661,1,35.0,3
55.7472874,52.4208721,2922,3,66.0,1
56.848119,53.252921,1010,3,60.0,3
43.5844582,39.7250868,2843,2,75.0,2
47.5309218,42.205457,3230,2,50.0,3
45.069168,39.03382,2843,1,33.0,1
55.9803412,37.1394052,81,2,63.5,1
56.041833,92.922802,3870,3,108.0,2
55.8516695,48.56518,2922,2,41.0,1
44.6918622,37.7741328,2843,1,37.0,1
47.23126,39.616764,3230,3,65.0,1
55.700172,37.88084,81,2,54.5,1
55.533746,37.612919,81,1,34.4,1
55.520054,37.586693,81,3,67.6,1
54.93685,83.19301,9654,1,35.52,3
55.7816279,49.2209495,2922,1,54.0,3
45.084112,39.020193,2843,1,34.0,3
45.1136555,39.0281576,2843,1,49.1,3
55.7013598,37.9043212,81,1,25.3,1
45.1102942,39.0186027,2843,2,90.0,3
52.5353594,103.8904713,5368,3,58.0,1
55.520054,37.586693,81,2,51.6,1
53.6189397,55.8952427,2722,1,35.0,3
53.631283,55.9180417,2722,1,30.0,3
56.3234014,36.7289123,81,2,44.0,1
45.08606,39.014453,2843,-1,27.0,3
56.0448394,37.8641696,81,1,36.5,2
55.7500804,52.3948752,2922,1,30.0,1
55.8006623,37.9868246,81,1,50.1,2
55.589706,38.202293,81,1,32.5,3
55.1913685,61.2747002,5282,1,43.0,1
56.3121235,101.7362642,5368,2,41.2,1
43.4818262,39.8959618,2843,2,65.9,2
55.8405395,49.1300785,2922,2,50.0,1
59.915048,30.473747,2661,1,29.3,1
55.8432052,37.1948107,81,2,65.0,2
59.4418421,32.0183239,3446,1,32.0,1
59.9747881,30.3964958,2661,2,45.0,1
59.6186063,30.3867887,3446,3,61.0,1
47.5110924,42.1930703,3230,2,50.0,1
56.355894,37.527741,81,2,65.0,3
59.2812002,32.472215,3446,2,58.0,1
59.6877166,30.4310613,2661,4,152.0,3
47.2221522,39.6241554,3230,3,79.0,1
55.8760589,37.3882166,81,2,58.0,1
44.998522,39.078188,2843,1,48.8,2
45.002206,39.082752,2843,2,76.0,2
55.899689,38.068985,81,1,49.0,2
57.6791951,39.7939451,2604,1,32.0,3
55.7434619,52.3959165,2922,3,77.4,3
55.6380825,37.2769153,3,1,35.0,3
55.1138949,37.9540415,81,3,128.0,3
52.3443884,104.1583095,5368,3,61.4,1
45.066596,41.933016,2900,1,43.0,1
44.9400634,37.9739518,2843,2,51.0,3
47.2037697,39.6312142,3230,3,69.0,1
55.1551617,37.4771052,81,2,44.5,1
60.020732,30.464782,2661,1,27.9,2
60.020732,30.464782,2661,1,27.8,2
55.0917049,38.7725325,81,3,68.0,3
43.025295,44.676031,13919,3,125.0,3
56.117912,47.490154,3019,2,44.1,1
59.9198483,30.4391346,2661,2,67.1,2
53.7371886,91.4156601,2359,1,37.0,3
56.2703842,43.8813428,2871,1,35.0,3
55.3843372,39.0296368,81,2,50.0,3
55.740797,49.1772245,2922,1,38.1,2
55.3732273,39.0644851,81,2,44.0,1
53.6392808,55.9305393,2722,2,42.7,3
55.7434619,52.3959165,2922,1,44.2,1
56.1323558,47.2603526,3019,1,42.0,3
57.653811,39.950856,2604,3,60.5,1
47.207223,39.626843,3230,2,48.0,1
53.3913745,58.9723875,5282,3,63.0,4
54.889107,38.065966,81,3,70.0,3
47.324378,39.686105,3230,1,37.0,4
54.6267603,83.2951244,9654,2,47.3,3
56.2932793,37.4772778,81,1,32.0,3
55.7847291,38.4447045,81,3,65.0,3
45.013472,39.04725,2843,2,70.0,0
55.654396,37.867538,81,2,59.8,1
45.0743636,38.9797892,2843,3,79.8,3
56.186203,36.9908225,81,1,31.0,3
55.178157,61.361177,5282,1,40.0,1
45.088542,39.006889,2843,1,32.0,3
55.6531032,37.7479194,3,5,180.0,1
45.032477,38.984323,2843,1,34.2,2
52.9138587,78.5620215,6817,1,28.0,3
56.259133,38.213227,81,2,44.0,3
55.8730121,37.4927046,3,2,60.0,1
56.8959154,60.6143715,6171,2,67.7,2
57.2509789,60.0755954,6171,1,29.0,3
56.8959154,60.6143715,6171,2,51.8,2
56.443787,36.559321,81,-1,32.0,3
56.8959154,60.6143715,6171,1,26.0,2
56.8959154,60.6143715,6171,1,38.9,2
56.8959154,60.6143715,6171,1,40.4,2
56.8959154,60.6143715,6171,1,38.3,2
56.8959154,60.6143715,6171,1,36.5,2
55.6713399,37.4161334,3,1,40.1,2
55.8984243,37.4780229,81,4,104.7,2
47.303539,39.72476,3230,2,64.3,2
55.9024187,37.480255,81,3,83.4,2
47.303539,39.72476,3230,1,45.4,2
57.5700504,39.9242502,2604,2,58.5,2
57.5700504,39.9242502,2604,2,54.8,2
47.303539,39.72476,3230,2,64.5,2
55.8868385,37.1805129,81,2,66.9,2
55.752502,37.7074795,3,1,35.0,2
55.9704821,37.1827845,3,1,34.6,2
56.0103638,37.8471403,81,1,32.9,3
44.8709538,37.329677,2843,1,35.6,2
59.7307724,30.4064317,2661,1,33.6,2
47.324378,39.686105,3230,1,37.0,4
55.836807,37.657152,3,1,35.9,4
67.4949062,64.0480642,4417,2,47.5,3
56.7889411,53.1734474,1010,2,57.1,3
45.0500124,38.984306,2843,1,36.0,2
56.2342523,43.4311305,2871,1,32.0,1
55.67238,37.855156,81,4,107.4,2
55.8333911,37.9671576,81,2,70.0,2
45.0297337,39.0966311,2843,4,75.0,1
56.8020545,53.3788357,1010,2,50.0,3
55.8204545,49.1480585,2922,2,86.1,3
55.1160461,61.5953311,5282,2,44.9,3
47.324378,39.686105,3230,1,37.0,4
57.148122,65.540382,3991,4,159.3,3
61.6701655,50.7994269,4417,4,86.6,1
56.100742,47.268147,3019,3,93.5,3
55.7371154,49.1603795,2922,1,33.0,1
54.978207,83.04755,9654,1,30.0,3
45.029617,39.09169,2843,3,60.0,4
52.5310819,103.8852223,5368,2,45.3,1
56.32186,38.138919,81,4,89.0,1
53.5460576,49.3362515,3106,3,65.0,1
61.019976,29.045093,3446,2,45.0,3
53.2537019,83.6881761,6817,2,22.0,3
57.58426,39.913116,2604,1,36.02,2
55.568751,37.559604,3,3,90.2,2
55.6707001,37.7747379,3,2,48.8,2
55.553763,37.523653,3,2,58.0,2
53.830186,91.31736,2359,1,32.0,3
55.755388,37.697981,3,2,72.0,2
53.4543224,49.5462521,3106,2,44.0,1
46.3080351,44.3175688,8509,2,53.5,4
54.702465,55.987114,2722,2,43.0,1
55.593872,37.034637,81,3,69.0,1
55.7252069,49.1739006,2922,-1,29.0,2
55.7916902,49.1821297,2922,1,43.0,2
45.1154841,39.0303286,2843,-1,24.0,3
55.435535,37.735943,81,1,38.7,1
55.732697,49.1730698,2922,1,45.0,3
53.309917,50.288963,3106,1,46.0,3
53.53641,49.292545,3106,3,65.0,1
53.508248,49.286709,3106,2,45.0,1
47.324378,39.686105,3230,1,37.0,4
56.826477,60.651634,6171,1,28.0,1
55.811953,37.36316,81,6,131.0,3
59.980092,30.336278,2661,1,25.0,2
56.1327283,47.2487859,3019,1,36.3,1
45.0607022,38.9555216,2843,1,30.0,4
60.0418597,30.353403,2661,3,65.0,1
55.7881276,49.2241957,2922,1,35.3,1
57.6540834,39.9650866,2604,1,40.2,2
45.1421927,42.012832,2900,1,34.0,3
54.195466,45.244287,5241,3,57.9,1
55.581883,36.4425775,81,1,44.0,3
55.5999008,37.0338157,81,3,80.5,1
53.8197987,91.2978865,2359,3,47.0,1
45.06834,39.027891,2843,1,51.0,3
52.920324,78.564283,6817,2,45.0,3
59.8487855,30.9327899,3446,-1,30.0,3
59.986551,30.362347,2661,1,37.0,3
55.0334382,38.1027668,81,1,31.0,1
58.0432722,38.7783686,2604,1,30.0,1
59.8268099,30.1818799,2661,1,32.0,1
55.1762051,61.4082015,5282,2,56.5,1
45.004264,39.020382,2843,3,100.7,3
47.324378,39.686105,3230,1,37.0,4
44.896287,37.352489,2843,-1,25.0,2
57.610085,39.897972,2604,2,72.0,3
53.3698909,83.7400446,6817,1,34.0,1
61.80144,34.3136563,8090,1,42.0,3
52.969194,55.922489,2722,3,63.2,3
55.8597186,37.4925054,3,1,44.4,2
45.084112,39.020193,2843,1,30.0,3
59.5668289,30.1355908,3446,3,72.0,1
45.013243,39.079527,2843,3,62.0,3
55.8737534,36.9467019,81,1,41.0,3
55.6986535,52.3541761,2922,1,30.0,1
60.020732,30.464782,2661,2,57.8,2
53.3479968,83.7798064,6817,1,31.0,3
57.121887,65.56877,3991,3,65.7,1
47.324378,39.686105,3230,1,37.0,4
45.035069,39.016905,2843,3,57.0,3
57.1184298,60.9518265,6171,2,43.6,3
56.2872471,44.043475,2871,3,76.5,1
58.1416618,52.6361351,1010,1,30.0,3
61.6624837,50.8464277,4417,2,53.0,3
55.6761315,37.2490169,81,1,45.0,2
59.8893,30.487985,2661,2,80.0,2
54.8800992,37.2232731,81,3,91.0,3
55.016254,82.96904,9654,3,62.0,5
53.434,58.99782,5282,2,61.0,1
57.112095,65.55584,3991,3,87.5,2
53.343704,83.78522,6817,4,128.0,3
60.048552,30.43158,3446,1,36.2,2
55.687655,37.527669,3,3,77.0,3
55.6082825,37.5464212,3,2,58.0,1
60.0443029,30.7055721,3446,1,33.1,2
55.8457501,37.4848306,3,3,71.0,3
55.169617,61.283006,5282,2,46.0,0
51.71523,39.185535,2072,1,44.0,1
56.8295225,53.1469007,1010,3,54.0,1
55.169617,61.283006,5282,1,46.4,0
55.204937,61.278503,5282,1,41.0,1
47.222555,39.719441,3230,3,146.0,3
45.0854447,39.019083,2843,1,47.0,3
55.1759765,61.3709894,5282,1,51.0,2
47.324378,39.686105,3230,1,37.0,4
55.169617,61.283006,5282,2,46.4,0
55.1093411,82.9385019,9654,2,59.0,1
55.7612281,49.2358092,2922,1,36.0,1
61.7545321,34.4448678,8090,3,51.0,1
48.319206,40.2612719,3230,2,50.3,1
55.4036398,37.7660782,81,1,36.0,1
59.8855425,30.9936187,3446,1,30.0,1
44.7578379,39.881807,2843,3,80.0,3
45.009222,39.068639,2843,1,42.1,2
55.7626228,49.1960788,2922,3,86.0,1
45.068391,39.02949,2843,1,48.0,3
55.5669697,37.4708856,3,5,125.6,2
60.020732,30.464782,2661,2,65.6,2
57.6985752,39.7887195,2604,2,47.0,3
55.740797,49.1772245,2922,2,53.0,2
60.0309378,30.1378631,2661,1,34.5,2
55.9810939,37.1594199,3,2,51.2,1
43.8921616,42.7146103,2900,1,21.0,3
47.324378,39.686105,3230,1,37.0,4
44.56014,38.096527,2843,2,76.0,2
45.1422518,38.9939076,2843,1,35.2,4
55.7450161,38.0279406,81,3,64.0,1
53.3805329,83.7057272,6817,1,27.0,3
45.1009092,38.9697642,2843,1,36.6,3
53.375674,83.6770671,6817,1,31.0,1
59.938725,30.243913,2661,1,40.6,2
55.8208764,37.3768958,81,2,59.8,1
57.12462,65.51827,3991,2,43.7,3
56.0779209,86.0142679,2860,4,65.3,3
56.640763,47.855115,4982,3,102.0,3
60.0566571,30.4687053,3446,2,54.0,2
45.084112,39.020193,2843,2,48.0,3
55.4334923,37.761591,81,1,31.0,1
55.101437,82.972972,9654,1,36.0,3
43.4840531,39.8895064,2843,2,36.0,2
57.56661,39.93316,2604,3,62.8,1
56.114721,92.922982,3870,2,65.0,1
57.1444012,65.5750422,3991,2,44.0,3
54.1934836,45.1838914,5241,1,30.0,3
45.084112,39.020193,2843,1,37.0,3
55.8618577,37.4201252,3,1,39.0,1
59.9806881,30.3359878,2661,2,73.6,3
55.6837487,37.5378915,3,2,61.0,3
45.048259,38.938033,2843,3,96.0,2
44.995647,39.070076,2843,1,39.5,2
59.9357049,30.3773912,2661,2,68.5,3
55.8114726,37.649214,3,1,48.0,2
55.5746082,37.4691491,3,1,46.0,2
55.56844,37.4859948,3,1,47.0,2
55.6894221,37.9062533,81,2,62.0,1
55.648951,37.859291,81,1,39.0,1
54.764999,56.04678,2722,2,59.0,2
55.692189,37.9638607,81,1,34.0,2
55.082027,82.96956,9654,1,21.0,3
45.0706098,39.0132694,2843,2,53.0,4
59.8503468,30.4141959,2661,3,76.1,2
55.608704,37.713674,3,3,59.0,1
55.3746734,36.7298021,81,3,63.0,3
56.9082479,60.8085592,6171,3,68.0,3
44.550787,38.074662,2843,2,83.0,2
44.999076,39.080506,2843,1,43.0,4
59.9589869,30.3084469,2661,2,62.0,3
55.9245324,37.7571394,81,1,39.0,1
55.572874,38.2375,81,1,31.0,3
44.6530339,37.9467616,2843,3,87.0,3
45.056989,39.028278,2843,1,40.0,2
54.2095838,45.1107771,5241,1,43.0,3
56.8413333,60.6656681,6171,2,48.0,1
43.614693,39.71848,2843,1,26.0,2
55.085278,38.795525,81,3,70.0,1
47.2935309,39.69889,3230,2,52.0,1
60.0218792,30.2699897,2661,1,38.9,1
55.8263133,49.0384188,2922,1,31.0,3
61.789445,34.330601,8090,4,94.5,3
55.52371,37.59132,81,1,40.0,1
44.3717111,38.5266933,2843,3,96.0,2
55.063407,82.9243537,9654,1,43.51,2
43.914064,42.713266,2900,2,50.0,1
45.07384,39.040719,2843,1,37.8,3
55.436898,37.734856,81,2,61.7,1
53.1950306,50.1069518,3106,1,46.0,2
45.050136,39.0146328,2843,2,80.0,3
54.722893,56.020756,2722,1,36.0,2
56.7764795,62.0463679,6171,3,56.0,3
59.8274988,30.386832,2661,3,70.5,1
47.2997405,39.7130061,3230,2,56.0,1
55.5226288,37.5979118,81,1,39.0,1
59.9492076,30.2308847,2661,2,48.0,3
60.0295181,30.2938824,2661,2,56.0,3
54.1725955,45.174356,5241,1,38.9,3
45.071606,38.966833,2843,2,40.0,3
47.2079313,39.6300732,3230,4,60.0,1
45.0012149,41.1324168,2843,2,49.0,3
55.2672028,61.3970181,5282,2,44.0,3
56.367522,37.542276,81,1,47.0,2
43.9172761,42.7428053,2900,1,29.3,3
55.1884468,61.2742869,5282,2,60.0,1
55.184467,61.3802372,5282,1,26.0,3
45.80543,39.007843,2843,1,54.0,3
55.7977932,39.0033537,81,1,26.5,3
45.069168,39.03382,2843,2,56.3,2
42.9706836,47.5136983,4007,1,34.0,1
44.0590453,42.9103737,2900,1,41.9,3
55.8352729,38.2859518,81,3,59.7,3
45.050539,38.918243,2843,2,52.0,3
61.6683929,50.8000982,4417,3,67.0,1
55.189573,61.276457,5282,1,41.0,1
57.621562,39.897822,2604,-1,26.5,3
53.414253,49.538567,3106,1,33.7,1
55.054855,82.91155,9654,3,84.0,3
55.187869,61.4561753,5282,1,30.0,3
51.687941,39.27818,2072,1,37.0,3
55.7847038,37.4628443,3,1,34.0,2
55.800661,39.005775,81,2,46.0,1
45.0724092,38.9798002,2843,2,70.0,1
55.8458673,48.4864216,2922,2,38.0,3
56.8000751,60.6295421,6171,-1,49.0,2
56.35909,37.5653835,81,2,44.8,1
55.767836,49.1405614,2922,1,31.0,3
57.6215477,39.8977411,2604,2,62.0,2
57.121586,65.57303,3991,3,65.7,1
45.069168,39.03382,2843,2,64.0,2
55.20937,61.283203,5282,2,62.0,1
55.143887,61.37307,5282,2,42.0,3
55.192085,61.481964,5282,1,32.0,1
54.8634414,37.2092857,81,1,60.0,2
43.9008501,42.7006948,2900,2,42.1,1
54.9212712,37.4148145,81,3,59.0,1
53.1958491,50.1698586,3106,1,30.3,1
55.002527,83.024634,9654,1,34.0,1
55.8392328,49.0266161,2922,2,66.0,3
56.8559144,60.6517677,6171,2,41.0,3
53.0803621,50.2559101,3106,1,33.0,3
56.8512807,60.6176992,6171,1,30.9,3
57.58426,39.913116,2604,2,62.1,2
56.9107883,60.6096695,6171,3,55.0,3
45.144011,38.996855,2843,-1,25.0,3
54.8634414,37.2092857,81,2,77.0,3
54.940401,83.190068,9654,4,82.0,3
55.7719367,49.2421262,2922,1,43.0,3
60.036182,30.408961,2661,1,52.1,2
56.7422779,37.1723008,81,1,37.1,3
55.178372,61.399913,5282,2,43.0,3
45.069938,39.036902,2843,1,34.7,2
59.858959,30.239772,2661,4,700.0,1
55.4009,43.812878,2871,3,66.0,3
55.8850605,37.534845,3,2,53.0,1
45.073038,39.000906,2843,1,40.0,3
55.921642,37.761168,81,3,63.0,1
55.8622295,38.4410882,81,2,46.0,1
56.8700384,60.5541453,6171,2,42.7,1
55.7630422,52.4432459,2922,3,51.0,1
55.8466651,48.5010954,2922,1,32.0,3
43.5025522,43.6316103,9648,1,30.0,1
55.5331505,37.6208151,81,1,32.0,2
53.343777,83.68634,6817,2,51.0,3
52.504853,103.837162,5368,3,78.0,1
44.883847,37.325494,2843,-1,29.0,3
59.6842411,30.4386408,2661,3,58.1,4
56.89028,60.571163,6171,2,42.0,1
55.9697657,37.509908,81,3,91.7,2
45.034802,39.087998,2843,2,77.0,0
51.637416,39.268748,2072,1,35.0,3
55.002527,83.024634,9654,1,35.0,1
47.2808336,39.7032792,3230,3,84.8,3
45.0047489,39.0200779,2843,2,60.0,4
51.659306,39.196854,2072,1,35.0,3
57.6300102,40.0070536,2604,3,68.0,3
56.1004256,47.3021842,3019,4,98.0,3
55.7434619,52.3959165,2922,1,33.0,1
44.9279576,37.9980702,2843,2,52.0,2
55.6527298,37.4755761,3,1,63.0,2
65.997927,57.560756,4417,2,52.3,1
57.6748352,39.7750792,2604,2,46.0,1
55.5048961,37.5786712,3,2,60.3,1
43.4710474,43.623387,9648,1,49.0,3
55.7109396,38.4811586,81,1,32.2,1
55.7149069,37.4551153,3,3,64.0,1
55.0450072,39.1240078,81,3,72.0,1
55.7563809,37.8513757,81,1,40.8,2
59.928557,30.3254705,2661,5,96.0,3
55.1366921,61.4010804,5282,1,43.0,1
56.862611,60.6189895,6171,2,45.9,2
59.9081543,30.3437221,2661,1,39.1,3
56.07335,37.9255395,81,2,46.6,2
55.7943584,49.1114975,2922,1,39.0,1
47.2499464,39.7671773,3230,3,55.0,3
57.58426,39.913116,2604,1,43.6,2
55.6117766,37.971412,81,1,43.0,2
55.836379,49.1391807,2922,2,41.8,3
54.9699246,82.8446504,9654,3,63.0,1
54.9944923,82.6986158,9654,2,76.0,0
55.1602624,61.4008078,5282,1,34.0,1
56.8363801,53.2389799,1010,2,57.0,3
57.8194415,28.3317198,7793,1,40.0,3
45.1499625,39.0142065,2843,2,57.0,2
53.3776233,58.9870582,5282,2,50.0,1
44.0509987,42.9821149,2900,2,48.5,1
45.0697996,38.9514357,2843,1,45.0,3
55.7630061,49.14884,2922,2,53.0,2
46.6811726,38.2907481,2843,2,63.0,3
51.695515,39.1362,2072,2,60.5,3
55.2417825,37.5449556,81,1,41.0,3
54.9005904,56.147861,2722,2,45.0,3
58.069249,55.8021123,5520,2,52.0,3
46.6761827,38.3014445,2843,2,52.8,3
56.1020828,43.5135442,2871,4,76.0,3
55.4181123,37.4788512,81,1,38.0,1
56.3208512,37.5504452,81,1,43.0,3
53.4148186,58.9913542,5282,1,32.0,4
55.761265,49.193882,2922,1,37.0,3
47.280775,39.701094,3230,2,71.8,3
56.852738,53.2114896,1010,2,57.0,2
55.653324,37.409918,3,2,90.0,1
55.6516115,51.8563934,2922,1,31.0,1
43.5854551,39.7231548,2843,1,46.0,2
55.9231306,37.923758,81,2,69.0,2
45.084112,39.020193,2843,1,38.0,3
53.4120418,58.976219,5282,2,43.0,3
55.5671672,38.1981139,81,2,62.5,3
55.9532397,38.0631435,81,1,32.3,1
46.686876,38.294363,2843,2,58.4,3
45.040216,38.975996,2843,2,46.6,3
55.781555,37.741818,3,2,68.0,3
56.9093246,60.818363,6171,1,30.0,3
56.322707,36.7558497,81,1,29.5,3
55.1126416,38.336287,81,2,53.0,1
58.0901195,55.7575193,5520,2,45.0,3
45.3803608,38.0736884,2843,4,60.0,3
45.096107,39.00122,2843,1,39.0,3
55.7434619,52.3959165,2922,3,78.0,3
43.6202788,39.7157385,2843,-1,15.2,2
56.0781357,47.3657179,3019,1,31.0,3
56.3357615,36.7317986,81,2,50.0,3
45.059816,38.967812,2843,2,83.0,2
56.6496542,47.897717,4982,1,47.5,3
45.1562096,39.0565189,2843,3,81.0,3
55.1979226,61.2793024,5282,1,38.0,3
55.9020632,37.4104071,81,1,33.4,1
55.9121588,49.2213433,2922,2,81.0,1
55.8673512,37.6967697,3,2,44.0,1
56.8538012,60.615002,6171,3,60.0,3
55.5509231,37.7430429,81,-1,23.7,2
56.8304838,60.590852,6171,3,128.0,2
55.625821,37.712596,3,3,77.0,1
44.6286641,39.1057586,2843,1,50.0,3
55.7360993,52.4172712,2922,3,68.0,1
55.1788955,61.4080084,5282,2,54.0,1
44.8787785,37.3297933,2843,2,71.4,1
55.16223,61.398655,5282,2,49.0,3
65.98449,57.565876,4417,1,29.7,1
45.0025688,39.0737225,2843,2,68.0,4
55.19531,61.281445,5282,1,47.6,0
53.352943,83.77249,6817,2,52.0,3
55.37501,37.538979,81,1,70.0,3
61.6686617,50.8358151,4417,-1,30.0,4
56.8779816,53.2948155,1010,4,58.9,1
60.058111,30.425651,3446,2,53.0,2
55.7882497,49.2226561,2922,1,50.0,2
47.4133482,40.2631926,3230,1,21.0,3
41.875094,48.390573,4007,2,72.0,1
55.3403342,86.1342057,2860,1,31.0,1
55.1246433,61.4256507,5282,2,47.4,1
44.1087368,39.0817322,2843,2,50.0,1
56.6386858,47.9265578,4982,1,38.1,1
55.102112,82.975353,9654,2,54.0,0
56.4769259,53.8022691,1010,1,30.0,3
55.0085134,37.342174,81,1,34.2,1
53.7428465,91.420603,2359,3,81.0,2
55.7537347,49.2008405,2922,3,55.0,1
59.854065,30.320656,2661,3,75.0,3
57.6897095,39.8084278,2604,2,58.3,2
56.116944,47.46335,3019,1,35.0,1
55.12292,82.915085,9654,2,43.4,3
47.2238565,39.7032292,3230,2,52.0,3
55.179394,61.435844,5282,1,32.0,3
55.4908775,38.1783738,81,1,41.0,3
55.1602624,61.4008078,5282,1,41.0,1
56.1048376,36.5113097,81,2,41.3,1
56.1089769,47.3323392,3019,1,44.1,3
45.006163,39.078601,2843,2,63.0,1
55.0856407,38.7915338,81,1,32.0,3
55.9105782,37.7363579,81,-1,23.5,2
45.06326,38.971881,2843,1,50.0,2
59.7370596,30.5803076,2661,2,46.1,1
56.3264594,36.7206513,81,2,78.0,2
45.0602002,38.9530478,2843,4,61.0,1
56.1214747,47.1809947,3019,2,60.9,3
43.046428,44.631043,13919,3,108.0,3
59.840165,30.4129659,2661,3,83.0,4
57.8638733,39.5105833,2604,3,60.0,3
44.874081,37.3182,2843,1,54.0,2
47.324378,39.686105,3230,2,54.0,4
53.285723,50.226389,3106,2,60.0,3
44.0726877,43.0899172,2900,3,72.0,4
45.0233422,38.9911703,2843,1,44.0,2
47.2949921,39.7045533,3230,1,42.0,3
45.069168,39.03382,2843,1,40.6,2
47.7085287,40.2159846,3230,2,51.0,3
45.0857613,39.0109617,2843,1,39.0,3
43.4329067,39.9286033,2843,1,35.0,2
56.0772915,37.3741448,81,1,40.0,3
45.0625781,38.9283692,2843,1,30.0,3
59.9114128,30.3017559,2661,2,45.7,3
55.8077837,37.9810314,81,2,67.7,1
55.8655797,37.6245784,3,2,45.6,1
53.105236,91.4066943,2359,1,30.0,1
45.084112,39.020193,2843,-1,28.0,4
55.7025746,37.4969446,3,3,105.0,2
55.8228301,37.3647188,81,3,76.0,1
43.7433249,39.6804327,2843,1,29.0,4
55.6833461,37.9110711,81,3,81.1,1
57.63765,39.907063,2604,3,51.5,3
47.283052,39.709183,3230,3,65.0,1
43.50561,43.674706,9648,2,65.0,3
55.8353408,37.2924586,81,1,44.8,2
44.6708486,37.7782139,2843,3,90.0,2
54.1782506,45.1683301,5241,2,55.4,3
55.0884741,38.7625962,81,2,42.0,3
47.324378,39.686105,3230,2,54.0,4
55.8056567,37.7612855,3,1,33.0,1
59.9818091,30.3146619,2661,3,115.5,2
45.05569,38.960563,2843,1,35.1,3
53.5910443,49.7634824,3106,3,66.0,1
45.15286,38.982778,2843,-1,23.6,3
45.084112,39.020193,2843,2,57.0,3
55.74252,36.85358,81,-1,24.5,2
45.1530746,38.962909,2843,2,43.2,3
45.038611,38.912018,2843,2,60.0,3
45.15286,38.982778,2843,1,35.8,3
45.087523,38.902648,2843,-1,26.0,4
45.0012149,41.1324168,2843,1,35.0,3
43.639053,39.746544,2843,1,30.0,1
55.1784281,61.3100296,5282,1,42.0,1
56.109963,92.913702,3870,1,46.7,2
52.8029884,51.1673629,3106,3,56.0,1
59.8634569,30.5058484,2661,1,33.0,2
45.041534,38.913266,2843,1,42.0,3
59.8768311,30.257687,2661,4,132.6,2
45.06326,38.971881,2843,2,69.0,3
54.1974316,45.2389918,5241,2,47.2,1
55.8199134,37.8279443,3,2,53.0,1
47.324378,39.686105,3230,2,54.0,4
55.8486362,37.4191211,3,1,40.0,2
55.524864,37.590885,81,1,38.0,1
55.7630061,49.14884,2922,3,69.8,2
57.841164,28.290904,7793,1,35.5,1
55.7956411,37.5601988,3,3,80.0,3
57.6055423,39.9448876,2604,2,58.0,3
55.8814746,37.6488963,3,1,38.0,1
56.1196292,47.4491258,3019,3,80.0,3
57.6379555,39.8891036,2604,3,126.7,3
45.069212,38.952397,2843,1,48.0,3
60.006336,30.294246,2661,5,182.0,3
55.450694,37.7413571,81,2,58.6,2
53.398767,58.984585,5282,2,69.0,3
44.6708486,37.7782139,2843,1,39.0,4
55.9030478,38.1360939,81,1,38.0,2
44.032816,43.036345,2900,3,66.0,3
43.661322,39.656155,2843,2,85.0,1
57.607721,39.888244,2604,2,71.7,3
44.0397949,43.0564702,2900,2,36.0,3
52.5501677,85.2182466,6817,3,64.0,1
54.2284755,45.1493871,5241,2,52.5,3
47.237351,39.816486,3230,1,31.0,3
54.7875334,56.231806,2722,1,34.0,3
55.7031367,52.3288317,2922,3,92.0,3
43.5854551,39.7231548,2843,1,30.0,3
61.7685266,34.3186289,8090,4,71.1,1
45.069168,39.03382,2843,1,53.0,2
47.324378,39.686105,3230,2,54.0,4
47.2035858,39.6627416,3230,2,75.0,3
55.865805,37.1123067,81,2,56.0,1
57.0501011,53.9992949,1010,2,43.0,1
56.1494082,47.2141131,3019,3,83.5,3
59.4079854,56.833787,5520,1,31.0,3
44.55883,38.09805,2843,1,41.0,2
55.063988,60.107273,5282,2,44.0,3
54.9406449,37.3976496,81,2,42.0,1
55.7487865,49.1913829,2922,3,63.2,3
60.025364,30.324465,2661,1,47.0,3
54.405159,45.766235,5241,2,45.0,3
45.0162478,39.0172469,2843,1,29.0,3
55.7919851,37.9382457,81,1,39.1,3
55.7976777,37.5218526,3,3,74.0,3
45.2720369,37.3769999,2843,3,64.4,3
45.046355,38.962072,2843,2,50.0,4
55.8231064,37.8815721,81,2,51.0,2
60.0014832,30.2995214,2661,3,100.0,3
55.739691,37.549327,3,3,80.0,3
56.3770177,61.951419,6171,1,34.0,3
55.18554,61.279602,5282,1,32.0,1
55.888657,37.4303702,81,3,70.0,2
60.0425308,30.2953067,2661,2,57.0,3
44.99311,39.068316,2843,2,67.0,3
56.6377365,47.9264379,4982,3,72.0,1
55.8463614,38.2003694,81,2,46.0,3
44.198382,42.040419,11991,3,70.0,1
